reviewer_id,store_name,category,store_address,latitude ,longitude,rating_count,review_time,review,rating,rating_num,true_sentiment,predicted_sentiment,emotion,cleaned_review,normalized_review
12800,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",4 years ago,For fast food it was slow and really not clean like trash,1 star,1,Negative,Negative,neutral,for fast food it was slow and really not clean like trash,for fast food it wa slow and realli not clean like trash
1669,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",3 years ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
1283,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",4 years ago,Good service,5 stars,5,Positive,Positive,neutral,good service,good servic
6389,McDonald's,Fast food restaurant,"490 8th Ave, New York, NY 10001, United States",40.7525294,-73.9928762,"3,902",7 months ago,The staff rushes you out the second you're done eating.,3 stars,3,Neutral,Negative,disgust,the staff rushes you out the second youre done eating,the staff rush you out the second your done eat
30346,McDonald's,Fast food restaurant,"9814 International Dr, Orlando, FL 32819, United States",28.4238144,-81.4612421,"5,468",4 years ago,"This McDonalds has kiosk only ordering. It's a good idea, you order, grab a number and sit down. If you are getting a "" to go"" order, they tell out your name.  I wish there was a more modern way to know your order is ready
A pager or digital board instead of someone telling out names.",3 stars,3,Neutral,Negative,neutral,this mcdonalds has kiosk only ordering its a good idea you order grab a number and sit down if you are getting a to go order they tell out your name i wish there was a more modern way to know your order is ready a pager or digital board instead of someone telling out names,thi mcdonald ha kiosk onli order it a good idea you order grab a number and sit down if you are get a to go order they tell out your name i wish there wa a more modern way to know your order is readi a pager or digit board instead of someon tell out name
31959,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",4 years ago,Good food,4 stars,4,Positive,Positive,neutral,good food,good food
15109,McDonald's,Fast food restaurant,"111 Madison St, Oak Park, IL 60302, United States",41.8796564,-87.7779131,"1,454",4 years ago,It's MCD...nuff said,3 stars,3,Neutral,Negative,neutral,its mcdnuff said,it mcdnuff said
13099,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",a year ago,"The service the is great! They do a awesome job with the food, and it has security there so you don't have to worry to lose your chicken nuggets,  and hamburger,  also your money!",5 stars,5,Positive,Positive,joy,the service the is great they do a awesome job with the food and it has security there so you dont have to worry to lose your chicken nuggets and hamburger also your money,the servic the is great they do a awesom job with the food and it ha secur there so you dont have to worri to lose your chicken nugget and hamburg also your money
12572,McDonald's,Fast food restaurant,"501 W Imperial Hwy, Los Angeles, CA 90044, United States",33.9312613,-118.2829548,"2,722",2 years ago,Horrible service. All the employees are always clueless. Came to pick up an order and the employee tells me order isn't ready so to park in the front. Waited 15 mins for another employee to come out and tell me that my order was given out already. Told him why did the other employee tell me they are still making my order and he is telling me it was given out already. Had no explanation. Made me waist 30 mins of my time.,1 star,1,Negative,Negative,fear,horrible service all the employees are always clueless came to pick up an order and the employee tells me order isnt ready so to park in the front waited mins for another employee to come out and tell me that my order was given out already told him why did the other employee tell me they are still making my order and he is telling me it was given out already had no explanation made me waist mins of my time,horribl servic all the employe are alway clueless came to pick up an order and the employe tell me order isnt readi so to park in the front wait min for anoth employe to come out and tell me that my order wa given out alreadi told him whi did the other employe tell me they are still make my order and he is tell me it wa given out alreadi had no explan made me waist min of my time
31210,McDonald's,Fast food restaurant,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",32.7445961,-96.8122859,"2,658",6 months ago,Why remove the animals??.. This remodel looks cold & uninviting.. Horrible,1 star,1,Negative,Negative,fear,why remove the animals this remodel looks cold uninviting horrible,whi remov the anim thi remodel look cold uninvit horribl
20724,McDonald's,Fast food restaurant,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177, United States",32.9580411,-97.3076518,957,3 years ago,Terrible service at this establishment! You order so that they take it to the table but you still have to get up to pick up your order since they are laughing and laughing...,1 star,1,Negative,Negative,disgust,terrible service at this establishment you order so that they take it to the table but you still have to get up to pick up your order since they are laughing and laughing,terribl servic at thi establish you order so that they take it to the tabl but you still have to get up to pick up your order sinc they are laugh and laugh
9184,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",5 years ago,"It was the only place open on Christmas morning to get coffee, you would think that McDonald's wood close so their employees could have a Christmas with their family.",3 stars,3,Neutral,Negative,neutral,it was the only place open on christmas morning to get coffee you would think that mcdonalds wood close so their employees could have a christmas with their family,it wa the onli place open on christma morn to get coffe you would think that mcdonald wood close so their employe could have a christma with their famili
11743,McDonald's,Fast food restaurant,"1121 Garnet Ave, San Diego, CA 92109, United States",32.7976607,-117.2494697,"1,159",5 years ago,Was fine this time.,4 stars,4,Positive,Positive,neutral,was fine this time,wa fine thi time
17839,McDonald's,Fast food restaurant,"702-2 Haddonfield-Berlin Rd, Voorhees Township, NJ 08043, United States",39.8520594,-74.9810994,933,2 years ago,Excellent ,5 stars,5,Positive,Positive,neutral,excellent,excel
9223,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,"3,243",3 years ago,"Average McDonald's, check to make sure you have all your food.",3 stars,3,Neutral,Negative,neutral,average mcdonalds check to make sure you have all your food,averag mcdonald check to make sure you have all your food
23793,McDonald's,Fast food restaurant,"1415 E State Rd, Fern Park, FL 32730, United States",28.6553497,-81.3426916,"1,617",2 years ago,Always have top notch service and food at this location. Never disappointed.,5 stars,5,Positive,Positive,neutral,always have top notch service and food at this location never disappointed,alway have top notch servic and food at thi locat never disappoint
21893,McDonald's,Fast food restaurant,"By Mandalay Bay, 3999 S Las Vegas Blvd, Las Vegas, NV 89119, United States",36.0902437,-115.1758223,"2,365",3 years ago,Workers are always rude,1 star,1,Negative,Negative,anger,workers are always rude,worker are alway rude
1340,McDonald's,Fast food restaurant,"1698 US-209, Brodheadsville, PA 18322, United States",40.9220806,-75.3999187,"1,028",10 months ago,Good ,4 stars,4,Positive,Positive,neutral,good,good
13025,McDonald's,Fast food restaurant,"1540 2nd St, Santa Monica, CA 90405, United States",34.0122192,-118.4945396,"3,380",4 weeks ago,Loved our family afternoon there,5 stars,5,Positive,Positive,joy,loved our family afternoon there,love our famili afternoon there
13749,McDonald's,Fast food restaurant,"6875 Sand Lake Rd, Orlando, FL 32819, United States",28.4503866,-81.4714142,"19,671",2 months ago,Being local we try to stay away from the busy tourist places but this McDonald's is so big we really don't mind. We like the fact they bring your food to your table and the employees try their best to keep this place clean. The customers tend to be rude and push people or not say excuse me in this establishment.,4 stars,4,Positive,Positive,neutral,being local we try to stay away from the busy tourist places but this mcdonalds is so big we really dont mind we like the fact they bring your food to your table and the employees try their best to keep this place clean the customers tend to be rude and push people or not say excuse me in this establishment,be local we tri to stay away from the busi tourist place but thi mcdonald is so big we realli dont mind we like the fact they bring your food to your tabl and the employe tri their best to keep thi place clean the custom tend to be rude and push peopl or not say excus me in thi establish
